"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"30.05.2024","13,57","13,57","13,57","13,57","-0,13%"
"29.05.2024","13,58","13,58","13,58","13,58","-0,44%"
"28.05.2024","13,64","13,64","13,64","13,64","-0,13%"
"27.05.2024","13,66","13,66","13,66","13,66","0,14%"
"24.05.2024","13,64","13,64","13,64","13,64","-0,08%"
"23.05.2024","13,65","13,65","13,65","13,65","-0,24%"
"22.05.2024","13,69","13,69","13,69","13,69","-0,06%"
"21.05.2024","13,70","13,70","13,70","13,70","0,00%"
"20.05.2024","13,70","13,70","13,70","13,70","0,12%"
"17.05.2024","13,68","13,68","13,68","13,68","-0,18%"
"16.05.2024","13,70","13,70","13,70","13,70","0,18%"
"15.05.2024","13,68","13,68","13,68","13,68","0,54%"
"14.05.2024","13,61","13,61","13,61","13,61","-0,05%"
"13.05.2024","13,61","13,61","13,61","13,61","0,00%"
"10.05.2024","13,61","13,61","13,61","13,61","0,19%"
"09.05.2024","13,58","13,58","13,58","13,58","0,00%"
"08.05.2024","13,58","13,58","13,58","13,58","-0,08%"
"07.05.2024","13,59","13,59","13,59","13,59","0,38%"
"06.05.2024","13,54","13,54","13,54","13,54","0,34%"
"03.05.2024","13,50","13,50","13,50","13,50","0,60%"
"02.05.2024","13,42","13,42","13,42","13,42","-0,09%"
"30.04.2024","13,43","13,43","13,43","13,43","-0,38%"
"29.04.2024","13,48","13,48","13,48","13,48","0,22%"
"26.04.2024","13,45","13,45","13,45","13,45","0,85%"
"25.04.2024","13,34","13,34","13,34","13,34","-0,59%"
"24.04.2024","13,42","13,42","13,42","13,42","-0,04%"
"23.04.2024","13,42","13,42","13,42","13,42","0,48%"
"22.04.2024","13,36","13,36","13,36","13,36","0,26%"
"19.04.2024","13,33","13,33","13,33","13,33","-0,31%"
"18.04.2024","13,37","13,37","13,37","13,37","0,10%"
"17.04.2024","13,35","13,35","13,35","13,35","-0,20%"
"16.04.2024","13,38","13,38","13,38","13,38","-0,77%"
"15.04.2024","13,48","13,48","13,48","13,48","-0,33%"
"13.04.2024","13,53","13,53","13,53","13,53","0,00%"
"12.04.2024","13,53","13,53","13,53","13,53","0,05%"
"11.04.2024","13,52","13,52","13,52","13,52","0,00%"
"10.04.2024","13,53","13,53","13,53","13,53","-0,16%"
"09.04.2024","13,55","13,55","13,55","13,55","0,00%"
"08.04.2024","13,55","13,55","13,55","13,55","0,06%"
"05.04.2024","13,54","13,54","13,54","13,54","-0,15%"
"03.04.2024","13,56","13,56","13,56","13,56","0,00%"
"02.04.2024","13,57","13,57","13,57","13,57","-0,47%"
"01.04.2024","13,63","13,63","13,63","13,63","0,04%"
"28.03.2024","13,62","13,62","13,62","13,62","0,22%"
"27.03.2024","13,59","13,59","13,59","13,59","0,20%"
"26.03.2024","13,57","13,57","13,57","13,57","0,10%"
"25.03.2024","13,55","13,55","13,55","13,55","-0,24%"
"22.03.2024","13,59","13,59","13,59","13,59","0,06%"
"21.03.2024","13,58","13,58","13,58","13,58","0,71%"
"20.03.2024","13,48","13,48","13,48","13,48","0,11%"
"19.03.2024","13,47","13,47","13,47","13,47","0,11%"
"18.03.2024","13,45","13,45","13,45","13,45","0,25%"
"15.03.2024","13,42","13,42","13,42","13,42","-0,37%"
"14.03.2024","13,47","13,47","13,47","13,47","-0,08%"
"13.03.2024","13,48","13,48","13,48","13,48","0,00%"
"12.03.2024","13,48","13,48","13,48","13,48","0,34%"
"11.03.2024","13,44","13,44","13,44","13,44","-0,25%"
"08.03.2024","13,47","13,47","13,47","13,47","0,13%"
"07.03.2024","13,46","13,46","13,46","13,46","0,35%"
"06.03.2024","13,41","13,41","13,41","13,41","0,27%"
"05.03.2024","13,37","13,37","13,37","13,37","-0,15%"
"04.03.2024","13,39","13,39","13,39","13,39","0,00%"
"01.03.2024","13,39","13,39","13,39","13,39","0,37%"
"29.02.2024","13,34","13,34","13,34","13,34","0,22%"
"28.02.2024","13,31","13,31","13,31","13,31","0,00%"
"27.02.2024","13,32","13,32","13,32","13,32","-0,05%"
"26.02.2024","13,33","13,33","13,33","13,33","-0,27%"
"23.02.2024","13,36","13,36","13,36","13,36","0,28%"
"22.02.2024","13,32","13,32","13,32","13,32","0,63%"
"21.02.2024","13,24","13,24","13,24","13,24","-0,22%"
"20.02.2024","13,27","13,27","13,27","13,27","-0,10%"
"19.02.2024","13,28","13,28","13,28","13,28","0,00%"
"16.02.2024","13,29","13,29","13,29","13,29","-0,07%"
"15.02.2024","13,30","13,30","13,30","13,30","0,25%"
"14.02.2024","13,26","13,26","13,26","13,26","0,27%"
"13.02.2024","13,23","13,23","13,23","13,23","-0,52%"
"12.02.2024","13,30","13,30","13,30","13,30","0,23%"
"09.02.2024","13,27","13,27","13,27","13,27","0,00%"
"08.02.2024","13,27","13,27","13,27","13,27","-0,12%"
"07.02.2024","13,28","13,28","13,28","13,28","0,15%"
"06.02.2024","13,26","13,26","13,26","13,26","0,23%"
"05.02.2024","13,23","13,23","13,23","13,23","-0,34%"
"02.02.2024","13,28","13,28","13,28","13,28","0,18%"
"01.02.2024","13,26","13,26","13,26","13,26","0,09%"
"30.01.2024","13,24","13,24","13,24","13,24","0,00%"
"29.01.2024","13,24","13,24","13,24","13,24","0,34%"
"26.01.2024","13,20","13,20","13,20","13,20","0,14%"
"25.01.2024","13,18","13,18","13,18","13,18","0,31%"
"24.01.2024","13,14","13,14","13,14","13,14","0,29%"
"23.01.2024","13,10","13,10","13,10","13,10","-0,13%"
"22.01.2024","13,12","13,12","13,12","13,12","0,46%"
"19.01.2024","13,06","13,06","13,06","13,06","0,30%"
"18.01.2024","13,02","13,02","13,02","13,02","0,31%"
"17.01.2024","12,98","12,98","12,98","12,98","-0,76%"
"16.01.2024","13,08","13,08","13,08","13,08","-0,32%"
"15.01.2024","13,12","13,12","13,12","13,12","-0,11%"
"12.01.2024","13,13","13,13","13,13","13,13","0,50%"
"11.01.2024","13,07","13,07","13,07","13,07","0,00%"
"10.01.2024","13,07","13,07","13,07","13,07","0,08%"
"09.01.2024","13,06","13,06","13,06","13,06","-0,07%"
"08.01.2024","13,07","13,07","13,07","13,07","0,28%"
"05.01.2024","13,03","13,03","13,03","13,03","-0,12%"
"04.01.2024","13,05","13,05","13,05","13,05","-0,17%"
"03.01.2024","13,07","13,07","13,07","13,07","-0,39%"
"02.01.2024","13,12","13,12","13,12","13,12","-0,28%"
"29.12.2023","13,16","13,16","13,16","13,16","-0,10%"
"28.12.2023","13,17","13,17","13,17","13,17","0,10%"
"27.12.2023","13,16","13,16","13,16","13,16","0,22%"
"26.12.2023","13,13","13,13","13,13","13,13","0,09%"
"21.12.2023","13,12","13,12","13,12","13,12","-0,06%"
"20.12.2023","13,12","13,12","13,12","13,12","0,00%"
"19.12.2023","13,12","13,12","13,12","13,12","0,18%"
"18.12.2023","13,10","13,10","13,10","13,10","0,00%"
"15.12.2023","13,10","13,10","13,10","13,10","0,24%"
"14.12.2023","13,07","13,07","13,07","13,07","0,61%"
"13.12.2023","12,99","12,99","12,99","12,99","0,35%"
"12.12.2023","12,94","12,94","12,94","12,94","0,13%"
"11.12.2023","12,93","12,93","12,93","12,93","0,24%"
"07.12.2023","12,90","12,90","12,90","12,90","0,22%"
"05.12.2023","12,87","12,87","12,87","12,87","0,14%"
"04.12.2023","12,85","12,85","12,85","12,85","-0,12%"
"01.12.2023","12,87","12,87","12,87","12,87","0,39%"
"30.11.2023","12,82","12,82","12,82","12,82","0,26%"
"29.11.2023","12,78","12,78","12,78","12,78","0,14%"
"28.11.2023","12,76","12,76","12,76","12,76","0,10%"
"27.11.2023","12,75","12,75","12,75","12,75","0,00%"
"24.11.2023","12,76","12,76","12,76","12,76","-0,09%"
"23.11.2023","12,77","12,77","12,77","12,77","0,00%"
"22.11.2023","12,77","12,77","12,77","12,77","0,20%"
"21.11.2023","12,74","12,74","12,74","12,74","0,00%"
"20.11.2023","12,74","12,74","12,74","12,74","0,22%"
"17.11.2023","12,71","12,71","12,71","12,71","0,04%"
"16.11.2023","12,70","12,70","12,70","12,70","-0,15%"
"15.11.2023","12,72","12,72","12,72","12,72","0,35%"
"14.11.2023","12,68","12,68","12,68","12,68","0,43%"
"13.11.2023","12,63","12,63","12,63","12,63","0,16%"
"10.11.2023","12,60","12,60","12,60","12,60","0,00%"
"09.11.2023","12,60","12,60","12,60","12,60","0,12%"
"08.11.2023","12,59","12,59","12,59","12,59","-0,05%"
"07.11.2023","12,59","12,59","12,59","12,59","0,04%"
"06.11.2023","12,59","12,59","12,59","12,59","0,00%"
"03.11.2023","12,58","12,58","12,58","12,58","0,39%"
"02.11.2023","12,53","12,53","12,53","12,53","1,29%"
"31.10.2023","12,37","12,37","12,37","12,37","0,32%"
"30.10.2023","12,34","12,34","12,34","12,34","0,19%"
"27.10.2023","12,31","12,31","12,31","12,31","-0,10%"
"26.10.2023","12,32","12,32","12,32","12,32","-0,46%"
"25.10.2023","12,38","12,38","12,38","12,38","-0,20%"
"24.10.2023","12,41","12,41","12,41","12,41","0,35%"
"23.10.2023","12,36","12,36","12,36","12,36","-0,29%"
"20.10.2023","12,40","12,40","12,40","12,40","-0,59%"
"19.10.2023","12,47","12,47","12,47","12,47","-0,46%"
"18.10.2023","12,53","12,53","12,53","12,53","-0,43%"
"17.10.2023","12,58","12,58","12,58","12,58","-0,06%"
"16.10.2023","12,59","12,59","12,59","12,59","0,14%"
"13.10.2023","12,57","12,57","12,57","12,57","-0,33%"
"12.10.2023","12,62","12,62","12,62","12,62","0,15%"
"11.10.2023","12,60","12,60","12,60","12,60","0,10%"
"10.10.2023","12,58","12,58","12,58","12,58","0,63%"
"09.10.2023","12,51","12,51","12,51","12,51","0,20%"
"06.10.2023","12,48","12,48","12,48","12,48","0,32%"
"05.10.2023","12,44","12,44","12,44","12,44","0,00%"
"04.10.2023","12,45","12,45","12,45","12,45","-0,10%"
"03.10.2023","12,46","12,46","12,46","12,46","-0,66%"
"02.10.2023","12,54","12,54","12,54","12,54","-0,07%"
"29.09.2023","12,55","12,55","12,55","12,55","0,21%"
"28.09.2023","12,52","12,52","12,52","12,52","-0,17%"
"27.09.2023","12,54","12,54","12,54","12,54","0,00%"
"26.09.2023","12,54","12,54","12,54","12,54","-0,49%"
"25.09.2023","12,60","12,60","12,60","12,60","-0,09%"
"22.09.2023","12,62","12,62","12,62","12,62","0,05%"
"21.09.2023","12,61","12,61","12,61","12,61","-0,96%"
"20.09.2023","12,73","12,73","12,73","12,73","0,11%"
"19.09.2023","12,72","12,72","12,72","12,72","-0,14%"
"18.09.2023","12,74","12,74","12,74","12,74","-0,36%"
"15.09.2023","12,78","12,78","12,78","12,78","-0,30%"
"14.09.2023","12,82","12,82","12,82","12,82","0,66%"
"13.09.2023","12,74","12,74","12,74","12,74","-0,04%"
"12.09.2023","12,74","12,74","12,74","12,74","-0,08%"
"11.09.2023","12,75","12,75","12,75","12,75","0,11%"
"08.09.2023","12,74","12,74","12,74","12,74","0,12%"
"07.09.2023","12,72","12,72","12,72","12,72","-0,09%"
"06.09.2023","12,73","12,73","12,73","12,73","-0,42%"
"05.09.2023","12,79","12,79","12,79","12,79","-0,09%"
"04.09.2023","12,80","12,80","12,80","12,80","-0,04%"
"01.09.2023","12,80","12,80","12,80","12,80","0,20%"
"31.08.2023","12,78","12,78","12,78","12,78","0,20%"
"30.08.2023","12,75","12,75","12,75","12,75","0,08%"
"29.08.2023","12,74","12,74","12,74","12,74","0,52%"
"28.08.2023","12,68","12,68","12,68","12,68","0,28%"
"25.08.2023","12,64","12,64","12,64","12,64","-0,14%"
"24.08.2023","12,66","12,66","12,66","12,66","0,00%"
"23.08.2023","12,66","12,66","12,66","12,66","0,49%"
"22.08.2023","12,60","12,60","12,60","12,60","0,31%"
"21.08.2023","12,56","12,56","12,56","12,56","0,00%"
"18.08.2023","12,56","12,56","12,56","12,56","-0,17%"
"17.08.2023","12,58","12,58","12,58","12,58","-0,39%"
"16.08.2023","12,63","12,63","12,63","12,63","-0,56%"
"14.08.2023","12,71","12,71","12,71","12,71","0,00%"
"11.08.2023","12,70","12,70","12,70","12,70","-0,50%"
"10.08.2023","12,77","12,77","12,77","12,77","0,22%"
"09.08.2023","12,74","12,74","12,74","12,74","-0,04%"
"08.08.2023","12,74","12,74","12,74","12,74","-0,16%"
"07.08.2023","12,76","12,76","12,76","12,76","0,06%"
"04.08.2023","12,76","12,76","12,76","12,76","0,05%"
"03.08.2023","12,75","12,75","12,75","12,75","-0,31%"
"02.08.2023","12,79","12,79","12,79","12,79","-0,56%"
"01.08.2023","12,86","12,86","12,86","12,86","-0,24%"
"31.07.2023","12,89","12,89","12,89","12,89","0,08%"
"28.07.2023","12,88","12,88","12,88","12,88","0,08%"
"27.07.2023","12,87","12,87","12,87","12,87","0,45%"
"26.07.2023","12,81","12,81","12,81","12,81","-0,13%"
"25.07.2023","12,83","12,83","12,83","12,83","0,18%"
"24.07.2023","12,81","12,81","12,81","12,81","0,29%"
"21.07.2023","12,77","12,77","12,77","12,77","0,07%"
"20.07.2023","12,76","12,76","12,76","12,76","-0,16%"
"19.07.2023","12,78","12,78","12,78","12,78","0,22%"
"18.07.2023","12,76","12,76","12,76","12,76","0,34%"
"17.07.2023","12,71","12,71","12,71","12,71","0,00%"
"14.07.2023","12,72","12,72","12,72","12,72","0,00%"
"13.07.2023","12,72","12,72","12,72","12,72","0,39%"
"12.07.2023","12,67","12,67","12,67","12,67","0,57%"
"11.07.2023","12,60","12,60","12,60","12,60","0,33%"
"10.07.2023","12,56","12,56","12,56","12,56","0,00%"
"07.07.2023","12,56","12,56","12,56","12,56","-0,10%"
"06.07.2023","12,57","12,57","12,57","12,57","-1,02%"
"05.07.2023","12,70","12,70","12,70","12,70","-0,09%"
"04.07.2023","12,71","12,71","12,71","12,71","0,00%"
"03.07.2023","12,71","12,71","12,71","12,71","0,09%"
"30.06.2023","12,70","12,70","12,70","12,70","0,42%"
"29.06.2023","12,65","12,65","12,65","12,65","0,00%"
"28.06.2023","12,65","12,65","12,65","12,65","0,29%"
"27.06.2023","12,61","12,61","12,61","12,61","0,00%"
"26.06.2023","12,61","12,61","12,61","12,61","-0,07%"
"23.06.2023","12,62","12,62","12,62","12,62","0,00%"
"22.06.2023","12,62","12,62","12,62","12,62","-0,10%"
"21.06.2023","12,63","12,63","12,63","12,63","-0,37%"
"20.06.2023","12,68","12,68","12,68","12,68","-0,17%"
"19.06.2023","12,70","12,70","12,70","12,70","-0,25%"
"16.06.2023","12,73","12,73","12,73","12,73","0,21%"
"15.06.2023","12,70","12,70","12,70","12,70","-0,15%"
"14.06.2023","12,72","12,72","12,72","12,72","0,00%"
"13.06.2023","12,73","12,73","12,73","12,73","0,38%"
"12.06.2023","12,68","12,68","12,68","12,68","0,22%"
"09.06.2023","12,65","12,65","12,65","12,65","0,30%"
"08.06.2023","12,61","12,61","12,61","12,61","0,00%"
"07.06.2023","12,61","12,61","12,61","12,61","-0,23%"
"06.06.2023","12,64","12,64","12,64","12,64","0,16%"
"05.06.2023","12,62","12,62","12,62","12,62","-0,14%"
"02.06.2023","12,64","12,64","12,64","12,64","0,86%"
"01.06.2023","12,53","12,53","12,53","12,53","0,43%"
"31.05.2023","12,48","12,48","12,48","12,48","-0,24%"
"30.05.2023","12,51","12,51","12,51","12,51","0,16%"
"29.05.2023","12,49","12,49","12,49","12,49","0,19%"
"26.05.2023","12,47","12,47","12,47","12,47","0,45%"
"25.05.2023","12,41","12,41","12,41","12,41","0,10%"
"24.05.2023","12,40","12,40","12,40","12,40","-0,59%"
"23.05.2023","12,47","12,47","12,47","12,47","-0,34%"
"22.05.2023","12,51","12,51","12,51","12,51","0,05%"
"19.05.2023","12,51","12,51","12,51","12,51","0,18%"
"18.05.2023","12,49","12,49","12,49","12,49","0,22%"
"17.05.2023","12,46","12,46","12,46","12,46","0,10%"
"16.05.2023","12,45","12,45","12,45","12,45","-0,22%"
"15.05.2023","12,47","12,47","12,47","12,47","0,04%"
"12.05.2023","12,47","12,47","12,47","12,47","0,00%"
"11.05.2023","12,47","12,47","12,47","12,47","0,21%"
"09.05.2023","12,44","12,44","12,44","12,44","-0,09%"
"08.05.2023","12,45","12,45","12,45","12,45","0,00%"
"05.05.2023","12,45","12,45","12,45","12,45","0,45%"
"04.05.2023","12,39","12,39","12,39","12,39","-0,14%"
"03.05.2023","12,41","12,41","12,41","12,41","0,00%"
"02.05.2023","12,41","12,41","12,41","12,41","-0,41%"
"01.05.2023","12,46","12,46","12,46","12,46","0,71%"
"27.04.2023","12,37","12,37","12,37","12,37","0,31%"
"26.04.2023","12,34","12,34","12,34","12,34","-0,24%"
"25.04.2023","12,37","12,37","12,37","12,37","-0,16%"
"24.04.2023","12,39","12,39","12,39","12,39","-0,09%"
"21.04.2023","12,40","12,40","12,40","12,40","-0,17%"
"20.04.2023","12,42","12,42","12,42","12,42","0,00%"
"19.04.2023","12,42","12,42","12,42","12,42","-0,25%"
"18.04.2023","12,45","12,45","12,45","12,45","0,08%"
"17.04.2023","12,44","12,44","12,44","12,44","0,07%"
"15.04.2023","12,44","12,44","12,44","12,44","0,00%"
"14.04.2023","12,44","12,44","12,44","12,44","0,00%"
"13.04.2023","12,43","12,43","12,43","12,43","0,18%"
"12.04.2023","12,41","12,41","12,41","12,41","-0,27%"
"11.04.2023","12,44","12,44","12,44","12,44","0,00%"
"10.04.2023","12,45","12,45","12,45","12,45","0,00%"
"07.04.2023","12,45","12,45","12,45","12,45","0,00%"
"06.04.2023","12,45","12,45","12,45","12,45","0,08%"
"05.04.2023","12,44","12,44","12,44","12,44","0,07%"
"04.04.2023","12,43","12,43","12,43","12,43","-0,06%"
"03.04.2023","12,44","12,44","12,44","12,44","0,18%"
"31.03.2023","12,41","12,41","12,41","12,41","0,64%"
"30.03.2023","12,34","12,34","12,34","12,34","0,22%"
"29.03.2023","12,31","12,31","12,31","12,31","0,46%"
"28.03.2023","12,25","12,25","12,25","12,25","-0,17%"
"27.03.2023","12,27","12,27","12,27","12,27","-0,12%"
"24.03.2023","12,29","12,29","12,29","12,29","-0,05%"
"23.03.2023","12,29","12,29","12,29","12,29","0,47%"
"22.03.2023","12,24","12,24","12,24","12,24","-0,15%"
"21.03.2023","12,25","12,25","12,25","12,25","0,16%"
"20.03.2023","12,24","12,24","12,24","12,24","0,06%"
"17.03.2023","12,23","12,23","12,23","12,23","0,36%"
"15.03.2023","12,18","12,18","12,18","12,18","0,09%"
"14.03.2023","12,17","12,17","12,17","12,17","-0,06%"
"13.03.2023","12,18","12,18","12,18","12,18","-0,16%"
"10.03.2023","12,20","12,20","12,20","12,20","-0,49%"
"09.03.2023","12,26","12,26","12,26","12,26","-0,39%"
"08.03.2023","12,31","12,31","12,31","12,31","-0,30%"
"07.03.2023","12,35","12,31","12,31","12,31","0,00%"
"06.03.2023","12,35","12,35","12,35","12,35","0,78%"
"03.03.2023","12,25","12,33","12,33","12,33","0,09%"
"02.03.2023","12,24","12,25","12,25","12,25","-0,36%"
"01.03.2023","12,28","12,24","12,24","12,24","-0,24%"
"28.02.2023","12,31","12,28","12,28","12,28","0,00%"
"27.02.2023","12,31","12,31","12,31","12,31","-0,50%"
"24.02.2023","12,38","12,30","12,30","12,30","0,23%"
"23.02.2023","12,35","12,38","12,38","12,38","-0,16%"
"22.02.2023","12,37","12,35","12,35","12,35","-0,62%"
"21.02.2023","12,44","12,37","12,37","12,37","0,00%"
"20.02.2023","12,44","12,44","12,44","12,44","-0,34%"
"17.02.2023","12,49","12,43","12,43","12,43","0,00%"
"16.02.2023","12,49","12,49","12,49","12,49","-0,07%"
"15.02.2023","12,50","12,49","12,49","12,49","-0,17%"
"14.02.2023","12,52","12,50","12,50","12,50","0,00%"
"13.02.2023","12,52","12,52","12,52","12,52","-0,13%"
"10.02.2023","12,54","12,49","12,49","12,49","0,06%"
"09.02.2023","12,53","12,54","12,54","12,54","-0,04%"
"08.02.2023","12,54","12,53","12,53","12,53","0,00%"
"07.02.2023","12,54","12,54","12,54","12,54","0,09%"
"06.02.2023","12,53","12,53","12,53","12,53","-0,72%"
"03.02.2023","12,62","12,62","12,62","12,62","0,92%"
"02.02.2023","12,50","12,65","12,65","12,65","0,20%"
"01.02.2023","12,48","12,50","12,50","12,50","0,10%"
"31.01.2023","12,46","12,48","12,48","12,48","0,00%"
"30.01.2023","12,46","12,46","12,46","12,46","-0,38%"
"27.01.2023","12,51","12,53","12,53","12,53","0,37%"
"26.01.2023","12,47","12,51","12,51","12,51","-0,10%"
"25.01.2023","12,48","12,47","12,47","12,47","0,08%"
"24.01.2023","12,47","12,48","12,48","12,48","0,00%"
"23.01.2023","12,47","12,47","12,47","12,47","0,38%"
"20.01.2023","12,42","12,43","12,43","12,43","-0,52%"
"19.01.2023","12,49","12,42","12,42","12,42","0,00%"
"18.01.2023","12,49","12,49","12,49","12,49","0,35%"
"17.01.2023","12,44","12,47","12,47","12,47","0,00%"
"16.01.2023","12,44","12,44","12,44","12,44","0,22%"
"13.01.2023","12,41","12,43","12,43","12,43","0,26%"
"12.01.2023","12,38","12,41","12,41","12,41","0,46%"
"11.01.2023","12,33","12,38","12,38","12,38","-0,39%"
"10.01.2023","12,37","12,33","12,33","12,33","0,00%"
"09.01.2023","12,37","12,37","12,37","12,37","0,94%"
"06.01.2023","12,26","12,32","12,32","12,32","-0,16%"
"05.01.2023","12,28","12,28","12,28","12,28","0,54%"
"04.01.2023","12,21","12,21","12,21","12,21","0,49%"
"03.01.2023","12,15","12,15","12,15","12,15","0,00%"
"02.01.2023","12,15","12,15","12,15","12,15","0,21%"
"30.12.2022","12,13","12,13","12,13","12,13","-0,36%"
"29.12.2022","12,17","12,17","12,17","12,17","0,06%"
"28.12.2022","12,16","12,14","12,14","12,14","-0,17%"
"27.12.2022","12,18","12,16","12,16","12,16","0,00%"
"26.12.2022","12,18","12,18","12,18","12,18","-0,09%"
"23.12.2022","12,19","12,19","12,19","12,19","0,00%"
"22.12.2022","12,19","12,19","12,19","12,19","0,08%"
"21.12.2022","12,18","12,18","12,18","12,18","-0,35%"
"20.12.2022","12,23","12,18","12,18","12,18","0,00%"
"19.12.2022","12,23","12,23","12,23","12,23","-0,75%"
"16.12.2022","12,32","12,25","12,25","12,25","-1,18%"
"15.12.2022","12,47","12,32","12,32","12,32","0,00%"
"14.12.2022","12,47","12,47","12,47","12,47","-0,17%"
"13.12.2022","12,49","12,49","12,49","12,49","0,63%"
"12.12.2022","12,41","12,41","12,41","12,41","-0,28%"
"09.12.2022","12,44","12,44","12,44","12,44","0,00%"
"08.12.2022","12,45","12,45","12,45","12,45","0,00%"
"07.12.2022","12,45","12,45","12,45","12,45","-0,46%"
"06.12.2022","12,50","12,47","12,47","12,47","0,00%"
"05.12.2022","12,50","12,50","12,50","12,50","-0,11%"
"02.12.2022","12,52","12,52","12,52","12,52","0,38%"
"01.12.2022","12,47","12,54","12,54","12,54","0,12%"
"30.11.2022","12,45","12,47","12,47","12,47","0,12%"
"29.11.2022","12,44","12,45","12,45","12,45","0,00%"
"28.11.2022","12,44","12,44","12,44","12,44","-0,39%"
"25.11.2022","12,49","12,46","12,46","12,46","0,33%"
"24.11.2022","12,45","12,49","12,49","12,49","0,17%"
"23.11.2022","12,43","12,45","12,45","12,45","0,12%"
"22.11.2022","12,41","12,43","12,43","12,43","0,00%"
"21.11.2022","12,41","12,41","12,41","12,41","0,49%"
"18.11.2022","12,35","12,40","12,40","12,40","-0,33%"
"17.11.2022","12,39","12,35","12,35","12,35","-0,21%"
"16.11.2022","12,42","12,39","12,39","12,39","0,27%"
"15.11.2022","12,38","12,42","12,42","12,42","0,00%"
"14.11.2022","12,38","12,38","12,38","12,38","0,00%"
"11.11.2022","12,39","12,37","12,37","12,37","0,76%"
"10.11.2022","12,29","12,39","12,39","12,39","0,00%"
"09.11.2022","12,29","12,29","12,29","12,29","0,30%"
"08.11.2022","12,26","12,29","12,29","12,29","0,00%"
"07.11.2022","12,26","12,26","12,26","12,26","-0,13%"
"04.11.2022","12,27","12,24","12,24","12,24","-0,64%"
"03.11.2022","12,35","12,27","12,27","12,27","0,00%"
"02.11.2022","12,35","12,35","12,35","12,35","-0,07%"
"01.11.2022","12,36","12,36","12,36","12,36","0,00%"
"31.10.2022","12,36","12,36","12,36","12,36","0,23%"
"28.10.2022","12,33","12,33","12,33","12,33","0,32%"
"27.10.2022","12,29","12,29","12,29","12,29","0,00%"
"26.10.2022","12,29","12,29","12,29","12,29","0,38%"
"25.10.2022","12,24","12,29","12,29","12,29","0,00%"
"24.10.2022","12,24","12,24","12,24","12,24","0,31%"
"21.10.2022","12,20","12,17","12,17","12,17","-0,11%"
"20.10.2022","12,22","12,20","12,20","12,20","-0,21%"
"19.10.2022","12,24","12,22","12,22","12,22","0,24%"
"18.10.2022","12,22","12,24","12,24","12,24","0,00%"
"17.10.2022","12,22","12,22","12,22","12,22","0,35%"
"14.10.2022","12,17","12,20","12,20","12,20","0,00%"
"13.10.2022","12,17","12,17","12,17","12,17","-0,28%"
"12.10.2022","12,21","12,21","12,21","12,21","-0,08%"
"11.10.2022","12,22","12,21","12,21","12,21","0,00%"
"10.10.2022","12,22","12,22","12,22","12,22","-1,11%"
"07.10.2022","12,35","12,28","12,28","12,28","0,11%"
"06.10.2022","12,34","12,35","12,35","12,35","-0,21%"
"05.10.2022","12,37","12,34","12,34","12,34","0,67%"
"04.10.2022","12,28","12,37","12,37","12,37","0,00%"
"03.10.2022","12,28","12,28","12,28","12,28","0,56%"
"30.09.2022","12,22","12,22","12,22","12,22","-0,40%"
"29.09.2022","12,26","12,22","12,22","12,22","-0,28%"
"28.09.2022","12,30","12,26","12,26","12,26","-0,13%"
"27.09.2022","12,32","12,30","12,30","12,30","0,00%"
"26.09.2022","12,32","12,32","12,32","12,32","-0,53%"
"23.09.2022","12,38","12,34","12,34","12,34","-0,79%"
"22.09.2022","12,48","12,38","12,38","12,38","0,38%"
"21.09.2022","12,43","12,48","12,48","12,48","-0,07%"
"20.09.2022","12,44","12,43","12,43","12,43","0,00%"
"19.09.2022","12,44","12,44","12,44","12,44","-0,63%"
"16.09.2022","12,52","12,45","12,45","12,45","-0,24%"
"15.09.2022","12,55","12,52","12,52","12,52","-0,33%"
"14.09.2022","12,59","12,55","12,55","12,55","-0,31%"
"13.09.2022","12,63","12,59","12,59","12,59","0,00%"
"12.09.2022","12,63","12,63","12,63","12,63","0,44%"
"09.09.2022","12,57","12,61","12,61","12,61","0,17%"
"08.09.2022","12,55","12,57","12,57","12,57","-0,31%"
"07.09.2022","12,59","12,55","12,55","12,55","0,00%"
"06.09.2022","12,59","12,59","12,59","12,59","0,00%"
"05.09.2022","12,59","12,59","12,59","12,59","-0,36%"
"02.09.2022","12,64","12,64","12,64","12,64","0,56%"
"01.09.2022","12,57","12,57","12,57","12,57","-0,69%"
"31.08.2022","12,66","12,61","12,61","12,61","0,00%"
"30.08.2022","12,66","12,66","12,66","12,66","-0,36%"
"29.08.2022","12,70","12,70","12,70","12,70","-0,74%"
"26.08.2022","12,80","12,80","12,80","12,80","-0,06%"
"25.08.2022","12,80","12,84","12,84","12,84","-0,06%"
"24.08.2022","12,81","12,80","12,80","12,80","-0,21%"
"23.08.2022","12,84","12,81","12,81","12,81","0,00%"
"22.08.2022","12,84","12,84","12,84","12,84","-0,78%"
"19.08.2022","12,94","12,88","12,88","12,88","0,19%"
"18.08.2022","12,91","12,94","12,94","12,94","-0,51%"
"17.08.2022","12,98","12,91","12,91","12,91","0,00%"
"16.08.2022","12,98","12,98","12,98","12,98","0,76%"
"12.08.2022","12,88","12,88","12,88","12,88","0,09%"
"11.08.2022","12,87","12,87","12,87","12,87","0,18%"
"10.08.2022","12,85","12,87","12,87","12,87","0,00%"
