"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"23.01.2019","18,030","18,030","18,030","18,030","0,22%"
"22.01.2019","17,990","17,990","17,990","17,990","-0,28%"
"18.01.2019","18,040","18,040","18,040","18,040","1,12%"
"17.01.2019","17,840","17,840","17,840","17,840","0,06%"
"16.01.2019","17,830","17,830","17,830","17,830","0,96%"
"15.01.2019","17,660","17,660","17,660","17,660","0,40%"
"14.01.2019","17,590","17,590","17,590","17,590","0,00%"
"11.01.2019","17,590","17,590","17,590","17,590","0,51%"
"10.01.2019","17,500","17,500","17,500","17,500","-0,46%"
"09.01.2019","17,580","17,580","17,580","17,580","1,44%"
"08.01.2019","17,330","17,330","17,330","17,330","1,52%"
"07.01.2019","17,070","17,070","17,070","17,070","1,85%"
"04.01.2019","16,760","16,760","16,760","16,760","1,27%"
"03.01.2019","16,550","16,550","16,550","16,550","0,12%"
"02.01.2019","16,530","16,530","16,530","16,530","-0,48%"
"31.12.2018","16,610","16,610","16,610","16,610","-0,06%"
"28.12.2018","16,620","16,620","16,620","16,620","2,34%"
"27.12.2018","16,240","16,240","16,240","16,240","-1,28%"
"21.12.2018","16,450","16,450","16,450","16,450","-1,26%"
"20.12.2018","16,660","16,660","16,660","16,660","-2,29%"
"19.12.2018","17,050","17,050","17,050","17,050","-0,18%"
"18.12.2018","17,080","17,080","17,080","17,080","0,23%"
"17.12.2018","17,040","17,040","17,040","17,040","-2,07%"
"14.12.2018","17,400","17,400","17,400","17,400","-1,02%"
"13.12.2018","17,580","17,580","17,580","17,580","-0,51%"
"12.12.2018","17,670","17,670","17,670","17,670","0,23%"
"11.12.2018","17,630","17,630","17,630","17,630","-2,49%"
"07.12.2018","18,080","18,080","18,080","18,080","2,15%"
"06.12.2018","17,700","17,700","17,700","17,700","-4,53%"
"04.12.2018","18,540","18,540","18,540","18,540","-0,54%"
"03.12.2018","18,640","18,640","18,640","18,640","1,25%"
"30.11.2018","18,410","18,410","18,410","18,410","-0,11%"
"29.11.2018","18,430","18,430","18,430","18,430","1,60%"
"28.11.2018","18,140","18,140","18,140","18,140","0,06%"
"27.11.2018","18,130","18,130","18,130","18,130","-0,87%"
"26.11.2018","18,290","18,290","18,290","18,290","1,27%"
"23.11.2018","18,060","18,060","18,060","18,060","0,11%"
